Age,Gender,City,Account Type,Account Balance,Account Balance After Transaction,Credit Limit,Credit Card Balance
58,Other,El Paso,Savings,5316.81,8792.39,5533.13,1348.97
19,Other,Fresno,Savings,9311.48,6208.65,2862.53,2485.48
64,Male,San Diego,Current,8363.41,10109.36,4659.21,1659.96
25,Female,San Jose,Savings,4737.61,8342.65,3389.83,4853.28
59,Male,El Paso,Current,5773.88,10450.02,8316.45,1793.37
24,Female,Oklahoma City,Savings,7151.87,10902.73,3334.62,2238.94
36,Male,Washington,Current,5274.53,936.72,6323.21,4943.44
50,Male,El Paso,Savings,1074.64,2268.06,1469.53,495.8
19,Other,Sacramento,Savings,3592.09,1839.16,7785.43,1478.24
20,Female,Chicago,Current,571.36,-1972.25,5040.01,1927.11
45,Female,Fresno,Savings,6731.67,4368.92,4743.59,2248.55
31,Male,Tucson,Savings,3437.53,5772.81,4917.21,4786.8
32,Other,San Francisco,Savings,7409.79,10616.15,7415.07,1908.94
38,Male,Denver,Current,4354.13,75.73,4880.48,1407.71
31,Male,Baltimore,Current,551.32,-3885.62,7637.12,1571.36
57,Female,El Paso,Current,3858.2,4619.2,3546.54,631.54
35,Male,Charlotte,Current,2265.08,1805.22,9645.04,703.69
66,Other,Columbus,Savings,2221.48,658.51,5594.28,1210.46
56,Male,Los Angeles,Savings,3838.34,7527.1,6252.27,860.28
37,Other,Colorado Springs,Current,9785.43,5816.1,7255.17,1688.43
18,Female,Seattle,Savings,9604.69,7682.14,6261.93,700.8
26,Female,Philadelphia,Current,8054.2,6495.06,6076.91,2828.08
26,Male,Albuquerque,Savings,2530.13,1868.96,1021.77,4753.26
60,Other,Nashville,Current,7662.9,8861.68,5136.17,2490.5
68,Female,Omaha,Current,252.1,-260.77,8801.09,2232.56
55,Other,Louisville,Current,657.86,-868.36,9314.5,928.77
56,Female,Portland,Savings,8373.75,11757.6,3594.19,1111.89
46,Female,Los Angeles,Current,5685.94,6339.42,7374.58,3109.64
32,Other,Tucson,Current,3795.75,5409.05,8726.55,589.05
37,Other,Indianapolis,Savings,7430.54,4782.63,4962.88,884.9
55,Other,Colorado Springs,Savings,1232.19,-410.07,6380.78,2927.08
58,Female,Washington,Savings,2938.2,5141.68,6759.22,3675.67
47,Other,San Jose,Current,7303.32,9792.69,9541.08,4709.39
64,Male,Los Angeles,Savings,2150.97,6028.26,5338.25,884.24
43,Other,Columbus,Current,6046.36,1829.31,8004.58,3588.35
23,Female,Kansas City,Savings,4531.87,5501.9,2682.35,1215.77
56,Other,Louisville,Current,2103.4,3956.38,6271.77,801.47
34,Other,San Antonio,Current,8894.99,6014.94,5101.56,4104.89
23,Other,Seattle,Current,4411.72,6913.62,3067.49,1489.98
45,Male,Mesa,Savings,6028.52,5617.23,1122.43,1658.46
26,Female,Mesa,Current,2605.07,873.7,6320.18,1979.23
44,Male,Houston,Current,3533.37,2388.03,8282.57,230.33
52,Male,Baltimore,Current,584.94,2677.1,8264.42,4387.87
63,Female,Las Vegas,Savings,4883.82,3187.29,4505.81,4855.57
23,Female,Oklahoma City,Savings,3513.98,34.02,2627.45,1026.87
21,Other,Milwaukee,Savings,3361.1,1347.89,9489.95,379.68
33,Female,Las Vegas,Current,8910.44,10125.66,4435.43,2450.17
40,Other,San Antonio,Current,7068.31,10170.37,4130.04,3292.04
65,Male,Detroit,Savings,4627.17,8264.36,6533.54,2466.9
40,Other,San Jose,Current,2033.98,2584.24,4960.72,3262.85
46,Female,San Diego,Savings,9735.19,10998.86,4094.68,4755.66
58,Other,Phoenix,Savings,840.18,-211.77,3924.59,1657.26
21,Male,San Jose,Savings,1447.45,2460.88,4530.23,4441.52
57,Female,Memphis,Savings,2776.18,7287.08,7167.97,2723.17
57,Female,Oklahoma City,Savings,9549.83,10188.71,1103.61,3565.55
41,Other,Columbus,Savings,2860.93,7217.89,2826.18,4160.72
23,Other,Albuquerque,Savings,4965.12,2989.54,3300.74,1331.79
57,Other,Portland,Current,7635.53,4427.93,9996.05,1776.07
23,Male,Boston,Current,9298.94,11509.28,8956.62,200.29
31,Male,Houston,Savings,6090.39,3092.65,4790.75,3896.16
31,Female,Nashville,Current,3904.35,6667.11,7311.01,353.98
67,Female,Seattle,Savings,9856.54,12026.96,3121.54,2101.57
62,Male,Colorado Springs,Current,359.01,1741.38,9451.77,4093.54
64,Other,Charlotte,Savings,8338.51,3683.46,9352.34,515.72
52,Other,Kansas City,Current,2846.56,-1734.12,2457.6,4967.09
23,Male,Las Vegas,Savings,8192.77,8557.64,9355.55,2822.39
40,Other,San Diego,Current,1705.45,2830.82,4693.97,624.97
37,Male,Louisville,Savings,3533.5,658.91,5430.69,71.19
34,Other,Nashville,Savings,654.12,5556.56,7232.19,1681.59
37,Other,Indianapolis,Current,2076.26,-1563.66,5307.75,1102.72
65,Female,Indianapolis,Savings,6067.64,10161.14,6156.31,2317.7
23,Other,Sacramento,Savings,7638.87,6060.9,5028.08,2330.51
57,Other,San Francisco,Savings,9121.15,8018.78,1604.85,779.43
45,Male,Dallas,Current,1284.89,147.34,5954.28,3294.62
30,Male,Sacramento,Current,1491.67,-929.91,1443.19,2062.15
46,Male,Memphis,Current,9393.88,13687.7,1904.3,3164.57
62,Male,Colorado Springs,Current,7683.15,8772.84,7184.99,4318.58
37,Other,Seattle,Current,5443.54,2587.65,5225.79,847.08
34,Male,Fort Worth,Savings,4819.58,773.69,5858.62,2165.0
52,Female,Denver,Savings,1661.39,-845.39,2514.66,4206.72
62,Male,Washington,Current,3855.08,1764.74,7166.71,3611.33
56,Other,Charlotte,Current,3788.79,2049.59,1647.28,1526.95
69,Female,New York,Current,6518.63,3512.39,3279.9,3781.33
54,Other,Los Angeles,Savings,6029.16,1938.88,9126.91,1909.89
60,Female,San Diego,Savings,691.14,5671.83,1231.04,4856.84
40,Female,Washington,Current,8499.95,12848.05,7713.01,1274.13
35,Female,Boston,Current,9381.72,11650.94,2427.19,890.89
53,Other,Los Angeles,Current,7824.06,7418.64,8498.91,4393.22
37,Female,Dallas,Savings,1866.01,1254.53,6470.15,2483.94
24,Other,Dallas,Current,1804.47,1960.8,1304.0,3720.54
53,Female,San Jose,Current,7288.51,9108.2,1076.49,4750.91
59,Male,Philadelphia,Savings,4464.59,6877.53,6178.63,986.46
18,Male,Baltimore,Current,7810.16,3705.32,8144.42,500.73
66,Female,Charlotte,Current,847.24,1285.05,7426.79,1082.56
54,Female,Charlotte,Current,7192.72,6044.4,3659.67,573.75
66,Male,San Antonio,Savings,4298.55,6856.7,7515.72,4810.03
52,Male,Austin,Savings,406.75,-3843.63,3501.3,3567.13
58,Other,Omaha,Savings,5497.06,5049.74,5455.54,3279.13
20,Male,Kansas City,Savings,7020.45,5795.7,2990.65,4758.07
52,Other,Omaha,Current,5329.57,2605.48,2040.68,4892.24
46,Female,Los Angeles,Savings,1316.51,-312.07,9642.13,4565.06
26,Other,Colorado Springs,Savings,8177.5,13139.56,6834.3,3298.78
54,Female,Jacksonville,Savings,3239.14,973.0,3017.29,2483.67
59,Other,San Francisco,Savings,9222.45,13780.12,2108.21,219.61
64,Other,San Antonio,Current,9078.07,13783.1,3316.98,4384.85
42,Other,Omaha,Savings,2083.59,3388.16,4341.95,500.62
29,Female,Colorado Springs,Savings,4816.02,6455.26,8789.22,430.65
55,Female,Houston,Savings,1459.92,-167.52,7141.54,3280.89
24,Other,Sacramento,Savings,6809.7,4622.5,4241.1,4156.87
24,Female,Mesa,Savings,8533.98,8208.86,3934.48,3427.5
21,Other,Milwaukee,Current,6518.9,2480.2,3139.4,1824.97
62,Female,Boston,Savings,2678.7,2015.74,2013.88,4147.18
64,Other,San Jose,Savings,855.52,5324.91,8751.59,27.05
48,Male,Seattle,Current,785.68,-2101.46,5245.15,823.34
67,Male,Nashville,Savings,6148.19,3735.57,9515.82,2505.15
67,Other,New York,Current,9537.95,12845.28,8018.5,4389.98
56,Female,Mesa,Current,6983.25,11649.42,7238.8,518.84
27,Other,San Diego,Current,7333.2,8823.57,4115.36,2511.31
65,Male,Nashville,Current,3360.07,2001.84,5237.68,1029.0
40,Male,Nashville,Current,5901.78,7757.47,3135.96,1079.81
43,Other,Portland,Current,3234.34,795.16,8195.93,4207.6
40,Male,Denver,Savings,9026.49,9414.26,5196.58,839.49
46,Other,El Paso,Current,1411.89,-1991.25,8102.24,340.45
25,Male,Sacramento,Savings,6357.04,3747.78,1739.19,427.6
36,Female,Omaha,Current,7335.36,10039.55,3831.87,1750.89
46,Female,Phoenix,Savings,7015.05,5759.31,1790.52,2705.9
60,Female,San Diego,Current,2647.44,-1557.15,6310.29,57.37
23,Other,Austin,Savings,4911.71,6908.02,7513.42,4968.77
46,Other,Indianapolis,Current,6667.13,3402.34,8063.08,4694.79
41,Female,Colorado Springs,Savings,9316.34,10524.24,4333.56,2326.59
27,Female,Las Vegas,Savings,5046.63,963.33,2231.37,731.43
68,Female,Nashville,Savings,3075.04,4580.62,9716.06,806.66
31,Male,El Paso,Current,3926.56,8535.78,2709.61,1948.27
69,Female,Kansas City,Savings,5459.06,3179.64,3906.33,4563.1
23,Male,San Diego,Current,9765.95,10500.25,3742.58,2063.69
21,Female,San Antonio,Savings,6320.48,3260.62,7929.85,1936.59
69,Other,Los Angeles,Current,1631.89,-1155.71,8528.49,4590.39
32,Female,Baltimore,Current,8447.13,6334.17,3568.92,4968.63
54,Male,San Jose,Savings,1896.33,5996.69,3549.78,1919.28
65,Female,El Paso,Savings,483.59,-1628.64,7207.97,4812.7
56,Male,Memphis,Current,1092.08,1781.83,8730.59,648.65
45,Female,Kansas City,Current,7882.61,8035.24,2361.99,998.68
19,Male,Atlanta,Current,9028.77,13490.66,9854.23,2173.72
30,Male,Oklahoma City,Savings,2755.21,416.36,7148.68,1912.78
19,Female,Tucson,Savings,5031.29,2212.11,3714.49,1149.59
58,Female,Memphis,Savings,6012.51,6595.07,7889.48,2378.9
49,Other,Charlotte,Savings,4245.04,1792.87,1422.95,3669.4
69,Other,El Paso,Savings,746.71,3418.2,9190.12,783.87
22,Other,Chicago,Savings,660.86,2992.47,5292.97,1819.13
20,Male,Atlanta,Savings,4459.46,-311.6,2913.0,153.34
19,Male,Memphis,Current,7998.89,10860.1,7085.02,4775.84
31,Other,San Diego,Current,937.83,-3934.36,1837.68,3804.34
57,Other,Washington,Savings,2136.19,2911.32,5273.44,1629.03
69,Female,Memphis,Savings,2770.7,-1801.11,9450.12,869.5
61,Other,Los Angeles,Savings,5635.35,2866.27,6746.98,2652.23
66,Male,New York,Current,527.64,-960.08,1850.34,1121.89
46,Female,Oklahoma City,Current,8614.42,12345.67,8886.86,2713.07
65,Other,Nashville,Savings,4760.19,1974.44,8464.88,2035.2
55,Other,Atlanta,Current,4903.8,7786.43,7656.65,2777.46
23,Other,San Diego,Savings,3332.54,2464.56,2470.55,2687.53
67,Female,Portland,Current,2198.83,-1204.07,6559.74,26.57
51,Female,Sacramento,Savings,3700.32,5178.08,8069.89,3503.05
25,Female,Philadelphia,Current,9142.66,10927.92,7421.63,2937.2
63,Other,Denver,Savings,1032.89,5566.71,4002.4,3025.26
19,Female,Seattle,Current,701.21,-204.49,9549.59,1363.24
43,Female,New York,Current,1233.07,-3201.29,2793.99,4768.44
34,Female,Boston,Savings,7792.08,5284.99,4942.73,1868.89
41,Female,Portland,Savings,579.32,-321.45,4690.42,1220.53
48,Male,San Antonio,Savings,3398.34,-661.54,9067.66,160.26
33,Other,Memphis,Current,4306.1,1040.14,2878.05,2976.68
67,Female,Milwaukee,Savings,5120.4,3379.77,7939.84,4171.09
38,Male,Mesa,Savings,131.67,-1378.95,5789.76,958.16
55,Male,Denver,Savings,4918.98,2808.47,6471.18,3406.97
43,Other,Philadelphia,Savings,2029.75,2719.46,1167.67,21.35
34,Other,Boston,Current,1068.98,-2979.17,7077.56,2974.46
67,Female,Milwaukee,Savings,5379.63,3979.13,3023.61,353.44
63,Other,Dallas,Savings,7467.08,11603.15,5084.13,4484.34
59,Other,Oklahoma City,Current,9354.02,13013.22,5281.59,1428.61
21,Other,Jacksonville,Savings,9135.33,4425.57,9658.2,2451.14
67,Other,Atlanta,Savings,4050.07,4554.79,5189.27,1956.77
60,Female,Portland,Savings,7070.17,5317.75,4757.91,2893.02
65,Male,San Jose,Savings,6986.64,3863.46,7843.04,1567.99
21,Other,Los Angeles,Savings,4179.85,8474.15,4782.73,4626.02
36,Male,Nashville,Savings,1072.28,285.69,8880.17,1625.89
55,Male,Tucson,Savings,3881.89,-426.49,5763.37,2616.98
42,Male,Las Vegas,Current,9924.34,10268.55,8844.0,2005.83
25,Other,Fresno,Current,5594.84,7971.88,6993.58,1153.38
35,Other,Dallas,Savings,3479.77,3911.15,6859.3,4952.45
68,Female,Los Angeles,Savings,7463.77,8221.62,6087.84,3371.6
35,Other,Baltimore,Current,6894.63,10771.48,5466.4,2560.89
65,Other,Washington,Savings,5830.12,5727.15,4271.89,3240.67
24,Other,Austin,Current,6410.58,3629.31,8208.38,2548.2
34,Male,San Francisco,Current,5890.89,6391.42,6758.31,3781.01
20,Female,Mesa,Savings,9567.14,5508.95,1860.04,1076.04
39,Male,San Jose,Current,5140.43,1097.68,7093.03,4939.48
32,Female,San Antonio,Current,5942.89,2425.97,1436.48,1478.07
48,Other,Indianapolis,Savings,4769.38,987.25,9783.99,1999.07
53,Other,Tucson,Savings,6042.2,3084.22,3889.28,4846.45
43,Male,New York,Savings,8919.19,6486.59,2060.09,1278.77
65,Male,Austin,Savings,3463.57,5520.19,3086.37,845.57
31,Male,Philadelphia,Savings,5009.44,8319.41,9553.66,3126.31
34,Female,Oklahoma City,Savings,4541.25,2621.08,5444.55,4824.05
26,Male,Sacramento,Savings,4039.98,4016.05,9793.71,4962.96
24,Other,Atlanta,Savings,8228.27,7715.53,3932.81,1191.97
63,Female,Detroit,Savings,2396.26,5658.82,1388.6,1512.48
44,Female,Fort Worth,Savings,5049.19,3218.23,9270.15,3937.68
45,Other,Baltimore,Savings,9253.88,4306.02,9261.54,772.81
29,Male,Louisville,Current,1696.42,-79.64,4177.29,1627.34
34,Male,Portland,Current,145.98,-405.06,6942.58,2766.81
26,Other,Denver,Current,2725.71,4374.33,3314.84,1209.73
61,Other,Phoenix,Savings,9230.88,12668.26,6625.19,127.19
61,Other,Phoenix,Savings,967.48,-1678.62,1578.33,97.04
25,Other,Portland,Current,1457.04,-1598.34,4116.2,4857.35
44,Female,Louisville,Current,3271.36,2706.29,4488.04,2426.87
59,Female,Detroit,Current,7720.07,3583.43,3802.22,4860.26
29,Male,Portland,Current,7537.68,3024.77,5414.93,1895.98
54,Female,Nashville,Current,962.0,1697.3,6922.72,4095.01
37,Female,New York,Current,9345.04,12479.46,5499.91,699.11
18,Female,Louisville,Savings,2464.31,3620.84,5023.33,276.23
26,Other,Charlotte,Current,2878.3,3797.84,6960.43,1755.38
64,Female,San Francisco,Current,3925.54,2894.75,8612.85,201.7
41,Male,Detroit,Savings,6381.48,8992.87,4998.05,2432.7
51,Female,Oklahoma City,Savings,5260.96,9691.6,5256.94,3194.41
53,Other,Boston,Current,9293.29,5198.45,8822.37,587.92
21,Female,San Jose,Savings,5689.74,4964.26,1073.47,2114.48
46,Male,Tucson,Current,8584.67,6030.17,4710.76,4555.45
40,Female,Boston,Current,874.22,1637.13,1200.07,2828.87
52,Male,San Diego,Savings,8573.43,6377.57,4388.9,2475.17
33,Other,Phoenix,Savings,2057.36,4874.36,3332.53,3221.2
25,Male,Philadelphia,Savings,3689.29,7749.07,6012.35,4433.01
44,Male,El Paso,Current,3266.88,-1041.03,5188.35,4022.39
56,Other,Baltimore,Current,3439.09,3290.87,1923.46,1268.67
29,Male,Columbus,Savings,9194.94,12644.12,5792.6,168.8
61,Female,El Paso,Current,4471.78,6528.47,7242.89,1482.12
21,Female,Austin,Current,2752.89,273.07,1504.21,4504.58
64,Male,Milwaukee,Savings,3014.58,4131.58,1293.14,2203.94
42,Female,Philadelphia,Savings,8053.03,8234.04,8961.36,3747.56
23,Female,Austin,Current,5437.23,9615.83,6101.39,3873.33
20,Other,San Jose,Current,4550.02,5710.85,1978.34,3089.52
56,Male,Fort Worth,Savings,9275.46,13678.14,7464.3,937.03
41,Female,Los Angeles,Savings,9307.08,8949.27,8709.8,2592.57
38,Male,Sacramento,Savings,7585.57,9633.65,9703.41,2358.69
23,Male,Mesa,Savings,5228.26,1513.95,8469.83,3199.62
50,Female,San Francisco,Savings,1254.46,2545.63,7751.21,4186.07
25,Other,Louisville,Current,7108.7,2271.31,8905.27,163.43
50,Other,Louisville,Savings,8169.61,11360.72,5387.63,1630.51
65,Male,Washington,Current,8535.21,9630.0,5376.93,3758.79
20,Other,Kansas City,Current,5860.47,1890.35,7083.55,4114.96
19,Female,San Antonio,Current,6206.71,1283.72,8878.75,901.65
55,Female,Charlotte,Current,7121.98,8374.96,2878.64,1775.61
57,Other,Albuquerque,Savings,8751.9,4637.6,4882.17,2503.74
56,Other,Austin,Current,549.7,-4336.85,7794.03,2905.33
56,Male,Las Vegas,Current,5675.9,4564.45,3543.92,1977.18
41,Other,Chicago,Savings,3754.05,2573.75,1500.47,3564.23
38,Male,Baltimore,Current,8348.28,4759.88,4707.34,2269.13
68,Female,Philadelphia,Savings,1424.73,6178.52,9753.08,1659.69
35,Other,Los Angeles,Savings,9106.04,12585.46,6814.73,2123.08
52,Male,Columbus,Savings,1327.67,-1200.35,7999.78,846.83
28,Male,Seattle,Current,984.33,1519.43,1910.8,722.74
28,Male,Milwaukee,Current,3530.34,8152.97,5760.39,3114.02
20,Male,San Jose,Current,9947.77,9592.96,8890.57,2052.55
40,Female,Detroit,Current,6374.65,7440.22,8918.66,4708.84
18,Other,Fort Worth,Current,361.74,2620.97,9815.94,1696.55
40,Male,Seattle,Savings,2567.72,59.62,8422.43,3213.23
39,Other,Dallas,Savings,1576.74,1291.4,8866.29,3500.6
59,Other,Nashville,Current,109.94,530.61,2847.54,3942.16
47,Female,Omaha,Current,5197.91,5832.29,1234.7,1828.88
19,Other,Las Vegas,Current,3872.97,3664.89,6899.8,2425.69
34,Female,Fresno,Current,6171.47,11058.93,7208.54,3911.87
58,Female,San Diego,Savings,2242.01,3439.38,9256.53,4344.13
67,Male,Tucson,Current,8327.43,12726.24,6014.54,1424.18
37,Female,El Paso,Current,3893.32,-30.52,4816.76,1210.69
26,Male,San Jose,Current,4880.76,8413.13,9409.36,1700.43
28,Female,Columbus,Current,7351.61,10644.61,2790.59,2952.07
34,Female,Columbus,Current,1745.03,4243.14,5218.06,4162.51
31,Other,Indianapolis,Savings,2697.2,-126.31,1391.4,3221.11
35,Male,Kansas City,Savings,1632.04,-2822.35,8151.58,1011.18
35,Other,Colorado Springs,Savings,7704.01,11593.86,6613.3,258.85
61,Female,Detroit,Current,1065.47,-96.36,3610.42,2780.78
67,Male,Detroit,Current,4941.13,4411.02,5852.22,3812.98
25,Female,New York,Savings,7524.11,6048.37,7184.61,2526.62
46,Female,Albuquerque,Savings,5126.84,5798.15,8122.22,1832.59
25,Other,Charlotte,Current,5135.9,9908.67,1928.71,989.1
43,Male,Nashville,Current,730.38,-1189.46,2733.12,2872.68
45,Male,Seattle,Savings,7850.33,6975.92,5704.82,3057.87
25,Male,Baltimore,Savings,6079.68,2964.06,7392.6,4172.33
37,Female,San Jose,Savings,6708.38,4711.21,8920.04,3696.42
64,Male,Las Vegas,Savings,7681.42,8779.05,5901.81,2577.01
25,Female,Baltimore,Current,5650.12,5352.34,3741.98,4047.75
31,Female,Los Angeles,Savings,5135.37,5606.78,8720.31,566.8
30,Female,Denver,Savings,6665.34,3844.38,9647.41,1194.41
57,Male,Boston,Current,9010.08,5255.85,3241.54,3766.48
34,Other,Columbus,Savings,6421.12,1791.45,6419.52,2108.03
68,Female,Philadelphia,Current,7904.39,10835.71,3893.38,2869.0
43,Other,Fort Worth,Savings,4854.69,1587.65,8736.01,4315.43
23,Male,Oklahoma City,Savings,5936.76,7154.27,4677.72,4642.2
34,Male,El Paso,Current,1883.48,504.41,9225.16,4642.49
21,Male,Baltimore,Savings,4936.33,2842.68,5274.18,1775.61
42,Male,Baltimore,Current,1574.01,5919.0,7588.55,3094.04
24,Male,Kansas City,Current,4723.51,2541.12,4102.11,3108.16
34,Other,Baltimore,Savings,743.02,1948.8,5741.45,1430.19
39,Male,Baltimore,Current,5804.45,1206.16,7213.73,2288.43
45,Male,Mesa,Current,2938.68,5001.74,2712.88,2084.89
67,Male,Fresno,Current,8432.27,8839.03,2568.46,3413.93
23,Male,Indianapolis,Savings,3825.01,6556.93,1782.69,2989.52
47,Male,Las Vegas,Current,9185.96,12321.87,4170.35,4540.28
27,Female,Columbus,Savings,4781.59,4.22,6303.61,1248.93
67,Female,Detroit,Current,8503.84,12538.77,1973.4,3001.59
56,Other,San Diego,Current,3042.99,3557.54,2347.55,3500.84
31,Male,Columbus,Current,4570.86,7135.37,8083.38,296.97
63,Other,Milwaukee,Current,6373.29,4197.06,4932.52,3181.16
59,Other,Los Angeles,Current,2660.64,4633.92,1802.35,2970.31
39,Male,Houston,Current,6607.55,5899.88,3871.22,1596.11
58,Male,New York,Savings,2957.16,1074.23,5162.99,4924.46
43,Female,Oklahoma City,Savings,4894.5,7250.25,3128.59,2037.23
27,Male,Columbus,Savings,331.36,1433.54,7097.69,871.34
19,Female,Omaha,Current,874.0,-2009.52,8262.81,2769.8
20,Other,Boston,Savings,2348.3,1234.1,7973.0,1796.63
65,Other,Boston,Current,8084.28,8699.66,6109.54,1160.99
59,Female,Chicago,Savings,6637.8,11557.89,5103.98,1679.6
28,Female,Phoenix,Current,8945.14,5500.02,9339.88,3670.81
27,Male,Kansas City,Savings,9056.64,12034.68,2030.53,1497.15
29,Female,Detroit,Savings,3809.25,2165.01,5598.03,2880.97
31,Female,Omaha,Savings,3738.56,4788.18,3889.79,2.16
47,Male,Kansas City,Savings,8373.86,7707.69,5008.31,570.66
58,Other,Kansas City,Current,4321.79,3999.3,6759.12,3727.52
30,Female,Houston,Current,8586.29,5084.72,6201.54,1027.77
47,Male,San Antonio,Current,5108.71,6496.96,7421.65,3967.07
55,Male,Baltimore,Savings,4304.66,2707.21,1164.9,1377.61
28,Female,Baltimore,Current,2862.79,2049.45,5323.19,1042.73
18,Other,Denver,Current,1352.22,1946.87,7224.49,3437.82
44,Male,Colorado Springs,Savings,5306.43,7786.45,8150.16,492.6
64,Female,Sacramento,Savings,3319.73,-320.57,2026.0,1813.32
56,Other,Omaha,Savings,2569.46,7524.21,3853.18,376.99
60,Female,Tucson,Savings,1779.64,3483.73,6266.11,1008.9
66,Male,Tucson,Current,3947.36,7269.92,4467.93,782.8
54,Male,Columbus,Savings,5603.14,6192.31,4511.54,4040.64
26,Male,Kansas City,Current,8386.56,5603.73,2455.56,2893.37
65,Female,Jacksonville,Savings,8219.88,10815.11,2971.99,4102.32
60,Male,Louisville,Savings,8565.13,8395.16,3528.26,4967.07
43,Female,Columbus,Savings,5804.71,3384.61,7457.36,2774.31
42,Other,Mesa,Savings,5639.54,8121.75,4737.78,4801.08
34,Other,Kansas City,Current,9060.9,7194.52,2893.03,483.83
23,Other,Indianapolis,Savings,2956.61,84.61,1564.66,581.01
32,Other,Nashville,Savings,1539.96,1777.33,6052.87,2496.21
20,Male,Louisville,Current,919.47,-3304.32,2849.54,632.13
48,Male,Tucson,Savings,8822.34,6214.98,6308.83,4572.51
45,Female,Philadelphia,Current,3780.55,3950.98,5907.14,2521.86
26,Other,Charlotte,Current,5037.39,9956.39,4029.28,4388.69
61,Other,Chicago,Current,8050.29,9965.24,3109.05,1096.87
68,Female,Sacramento,Savings,3794.36,-1139.41,4930.18,3270.8
35,Female,Columbus,Current,8692.75,9602.61,4021.04,1350.88
65,Female,Los Angeles,Savings,3284.81,3125.25,4002.95,2797.74
57,Female,Memphis,Current,7350.58,3780.79,9478.71,4339.82
49,Other,Houston,Current,6706.96,11434.63,6314.7,1428.98
36,Male,Detroit,Savings,2093.33,1696.15,6942.82,2353.23
22,Other,Fort Worth,Current,1332.53,-2347.75,2742.97,2567.87
61,Female,Los Angeles,Savings,1204.39,849.05,4602.36,3087.11
23,Male,San Francisco,Current,6544.05,2572.45,3325.86,3995.69
